id,name,query,date
aec7033e-c8f1-48d7-a8b6-79852919dc75,"""100% | 50% | 25%"" ""Back to gallery"" inurl:""show.php?imageid=""","""100% | 50% | 25%"" ""Back to gallery"" ""show.php?imageid=""",2010-11-15 00:00:00
3104e420-7221-4098-b55e-0e122db62223,"""100% | 50% | 25%"" ""Back to gallery"" inurl:""show.php?imageid=""","""100% | 50% | 25%"" ""Back to gallery"" ""show.php?imageid=""",2010-11-15 00:00:00
baf375e4-cc4f-4e2c-aa61-b02dcac31b0e,"""Active Webcam Page"" inurl:8080","""Active Webcam Page"" 8080",2004-10-09 00:00:00
5e2afcff-1fb9-42c7-bb6b-eda307d3f41b,"""By Geeklog"" ""Created this page in"" +seconds +powered inurl:public_html","""By Geeklog"" ""Created this page in"" +seconds +powered public_html",2010-11-15 00:00:00
9c018183-54c0-4b41-bb75-fa9d70128229,"""CosmoShop by Zaunz Publishing"" inurl:""cgi-bin/cosmoshop/lshop.cgi"" -johnny.ihackstuff.com -V8.10.106 -V8.10.100 -V.8.10.85 -V8.10.108 -V8.11*","""CosmoShop by Zaunz Publishing"" ""cgi-bin/cosmoshop/lshop.cgi"" -johnny.ihackstuff.com -V8.10.106 -V8.10.100 -V.8.10.85 -V8.10.108 -V8.11*",2005-09-25 00:00:00
1bfdade9-ad71-4ed5-ae1b-25f93044bc53,"""delete entries"" inurl:admin/delete.asp","""delete entries"" admin/delete.asp",2005-02-17 00:00:00
27460f86-f7d8-479d-b1db-c178685c61ce,"""Enter ip"" inurl:""php-ping.php""","""Enter ip"" ""php-ping.php""",2004-10-26 00:00:00
26b12874-5288-4f72-b184-5c0aa43c3d79,"""error_log"" inurl:/wp-content","""error_log"" /wp-content",2011-08-25 00:00:00
3242341f-f3eb-4e64-b583-8ac9a3359e88,"""Eyeland Studio Inc. All Rights Reserved."" inurl:game.php","""Eyeland Studio Inc. All Rights Reserved."" game.php",2010-11-15 00:00:00
023fe22c-3f34-4926-bffe-3e1c28d39dfb,"""index of"" intext:fckeditor inurl:fckeditor","""index of"" intext:fckeditor fckeditor",2006-02-09 00:00:00
0d2ad57c-668c-4551-8a1f-7da301c9d877,"""intext:Warning: passthru()"" ""inurl:view=help""","""intext:Warning: passthru()"" ""view=help""",2010-11-15 00:00:00
cea19bad-c494-4699-b305-03219133178c,"""inurl:/admin/"" ""ImageVue""","""/admin/"" ""ImageVue""",2010-11-15 00:00:00
9c86ba5e-876e-4535-ba60-4b6bb7193100,"""inurl:/site/articles.asp?idcategory=""","""/site/articles.asp?idcategory=""",2004-10-26 00:00:00
432b8f67-8081-4449-98a7-877340ffdac9,"""inurl:cultbooking.php""","""cultbooking.php""",2011-01-22 00:00:00
b339e76a-0971-4c02-9fff-342227213150,"""machform"" inurl:""view.php""","""machform"" ""view.php""",2021-01-22 00:00:00
abdf4fdd-82d7-4849-b398-a06aafe6f8f1,"""Maintained with Subscribe Me 2.044.09p""+""Professional"" inurl:""s.pl""","""Maintained with Subscribe Me 2.044.09p""+""Professional"" ""s.pl""",2005-09-25 00:00:00
a15602ce-8746-4fae-bc8a-2f954bca0850,"""Mimicboard2 086""+""2000 Nobutaka Makino""+""password""+""message"" inurl:page=1","""Mimicboard2 086""+""2000 Nobutaka Makino""+""password""+""message"" page=1",2005-09-23 00:00:00
783401ba-1f97-4ef3-9a04-9c2c06964581,"""mumbo jumbo media"" + inurl:""index.php""","""mumbo jumbo media"" + ""index.php""",2010-11-15 00:00:00
86887896-5f9a-4ea8-bc42-5fdd9f5bfa9e,"""PHP WEBQUEST VERSION "" or inurl:""/phpwebquest/""","""PHP WEBQUEST VERSION "" or ""/phpwebquest/""",2010-11-15 00:00:00
a04af0c4-226e-4773-9fdc-90daa611b040,"""PhpCollab . Log In"" | ""NetOffice . Log In"" | (intitle:""index.of."" intitle:phpcollab|netoffice inurl:phpcollab|netoffice -gentoo)","""PhpCollab . Log In"" | ""NetOffice . Log In"" | (intitle:""index.of."" intitle:phpcollab|netoffice phpcollab|netoffice -gentoo)",2006-03-30 00:00:00
c62ca52d-fc76-4bd5-b15f-8d4abaaf2c5a,"""portailphp v1.3"" inurl:""index.php?affiche"" inurl:""PortailPHP"" -site:safari-msi.com","""portailphp v1.3"" ""index.php?affiche"" ""PortailPHP"" -site:safari-msi.com",2005-06-03 00:00:00
38d7167c-8b55-4185-85c0-a230fa4d2876,"""Powered by Active PHP Bookmarks v1.3"" inurl:.view_group.php?id=","""Powered by Active PHP Bookmarks v1.3"" .view_group.php?id=",2010-11-15 00:00:00
c86eecf6-c7fb-407f-8d93-aef6a09e9399,"""powered by active php bookmarks"" | inurl:bookmarks/view_group.php?id=","""powered by active php bookmarks"" | bookmarks/view_group.php?id=",2006-04-25 00:00:00
65bc4bf6-b119-4410-a0a2-f319e065521e,"""Powered by Atomic Photo Album"" inurl:""photo.php?apa_album_ID=""","""Powered by Atomic Photo Album"" ""photo.php?apa_album_ID=""",2010-11-15 00:00:00
b6dee903-5e0e-488a-baef-5961b270c0f3,"""Powered by autolinks pro 2.1"" inurl:register.php","""Powered by autolinks pro 2.1"" register.php",2005-09-25 00:00:00
07b9b543-ad1b-4ee4-accb-a1b4b2b6ec15,"""Powered By CrownWeb.net!"" inurl:""page.cfm""","""Powered By CrownWeb.net!"" ""page.cfm""",2010-11-15 00:00:00
62ddc676-bdfd-4586-9a6a-3232992bbd55,"""powered by CubeCart"" inurl:""index.php?_a=""","""powered by CubeCart"" ""index.php?_a=""",2010-11-15 00:00:00
de7aae08-e9d5-4085-aef9-bde3ceff865c,"""Powered by Drake CMS"" inurl:index.php?option=guestbook","""Powered by Drake CMS"" index.php?option=guestbook",2010-11-15 00:00:00
8a0e760b-e8ea-4421-a4a7-5a6f6dcfe1da,"""Powered by Drumbeat"" inurl:index02.php","""Powered by Drumbeat"" index02.php",2010-11-15 00:00:00
d9630191-e4b7-4c55-ba57-173e80ef10ba,"""Powered by EPay Enterprise"" inurl:""shop.htm?cid="" | nurl:""shop.php?cid=""","""Powered by EPay Enterprise"" ""shop.htm?cid="" | nurl:""shop.php?cid=""",2010-11-15 00:00:00
be7cdad7-5068-494a-9647-a3123a55eccf,"""powered by Gallery v"" ""[slideshow]""|""images"" inurl:gallery","""powered by Gallery v"" ""[slideshow]""|""images"" gallery",2005-09-13 00:00:00
78b82a88-fa89-4c4e-87b6-0c19a235828a,"""Powered by IceWarp Software"" inurl:mail","""Powered by IceWarp Software"" mail",2004-09-23 00:00:00
7551a163-eb8e-415b-98a7-96216793c0bb,"""powered by jaws"" | ""powered by the jaws project"" | inurl:?gadget=search","""powered by jaws"" | ""powered by the jaws project"" | ?gadget=search",2010-11-15 00:00:00
19b3b4a3-e6a0-460d-b18a-37dfa7e1e844,"""Powered by Megabook *"" inurl:guestbook.cgi","""Powered by Megabook *"" guestbook.cgi",2004-10-05 00:00:00
e3377b00-10c9-484d-8dd7-c730f1d6f27b,"""Powered by MobPartner"" inurl:""chat.php""","""Powered by MobPartner"" ""chat.php""",2010-11-15 00:00:00
b920103b-4cc9-49c0-9ab6-d708180ab958,"""Powered by Philboard"" inurl:""philboard_forum.asp""","""Powered by Philboard"" ""philboard_forum.asp""",2010-11-15 00:00:00
42065de0-d24c-4f18-a9a3-c07ce356eec3,"""powered by php photo album"" | inurl:""main.php?cmd=album"" -demo2 -pitanje","""powered by php photo album"" | ""main.php?cmd=album"" -demo2 -pitanje",2006-04-15 00:00:00
e8166ccb-8083-493c-ae4a-f27d8077d639,"""powered by phplist"" | inurl:""lists/?p=subscribe"" | inurl:""lists/index.php?p=subscribe"" -ubbi -bugs +phplist -tincan.co.uk","""powered by phplist"" | ""lists/?p=subscribe"" | ""lists/index.php?p=subscribe"" -ubbi -bugs +phplist -tincan.co.uk",2006-04-10 00:00:00
c8a860c0-0535-4d31-b125-c0de909e8bde,"""Powered by PWP Version 1-5-1"" AND inurl:""/wiki/run.php""","""Powered by PWP Version 1-5-1"" AND ""/wiki/run.php""",2010-11-15 00:00:00
9d102c87-a1d6-46db-90f2-023bff5b5e61,"""Powered by RedCat"" inurl:index.php?contentId=","""Powered by RedCat"" index.php?contentId=",2010-11-15 00:00:00
ebc9fc89-20e5-447f-8c02-e8e65ba475d5,"""Powered by sNews "" inurl:index.php?id=","""Powered by sNews "" index.php?id=",2010-11-15 00:00:00
3be8a86f-ea87-47fa-af70-41d9defb575f,"""powered by Sniggabo CMS"" inurl:article.php?id","""powered by Sniggabo CMS"" article.php?id",2010-11-15 00:00:00
2e5b44e4-3a7a-491b-a054-e1e866a65296,"""Powered by SoftbizScripts"" inurl:""searchresult.php?sbcat_id=""","""Powered by SoftbizScripts"" ""searchresult.php?sbcat_id=""",2010-11-15 00:00:00
02f6e13e-deeb-405b-89dc-67f84ea9d396,"""Powered by SoftbizScripts"" inurl:store_info.php","""Powered by SoftbizScripts"" store_info.php",2010-11-15 00:00:00
e941708f-6f67-49c5-a475-14aadcc81a0f,"""Powered by wpQuiz"" inurl:index.php","""Powered by wpQuiz"" index.php",2010-11-15 00:00:00
2b9da706-6f9f-4a77-8db7-bf748a664f78,"""POWERED BY ZIPBOX MEDIA"" inurl:""album.php""","""POWERED BY ZIPBOX MEDIA"" ""album.php""",2011-03-05 00:00:00
142483a0-b1bc-4683-bafb-e44e82c86f5e,"""Site designed and built by Powder Blue."" inurl:index.php?id_page=","""Site designed and built by Powder Blue."" index.php?id_page=",2010-11-15 00:00:00
b03a41ef-48cf-48f6-9506-66767770e2a7,"""Site powered by GuppY"" | ""Site créé avec GuppY"" +inurl:lng=","""Site powered by GuppY"" | ""Site créé avec GuppY"" +lng=",2010-11-15 00:00:00
915c5d83-be61-4183-98eb-add23a912d7e,"""SQuery 4.5"" |""SQuery 4.0"" |""SQuery 3.9"" | inurl:""modules.php?name=SQuery""","""SQuery 4.5"" |""SQuery 4.0"" |""SQuery 3.9"" | ""modules.php?name=SQuery""",2010-11-15 00:00:00
93dbd989-cf71-4876-8b81-c73c7e666388,"""SquirrelMail version 1.4.4"" inurl:src ext:php","""SquirrelMail version 1.4.4"" src ext:php",2005-01-30 00:00:00
3f91576b-29b4-46ff-aef5-08bacaaa96e1,"""This site is powered by e107""|inurl:e107_plugins|e107_handlers|e107_files","""This site is powered by e107""|e107_plugins|e107_handlers|e107_files",2010-11-15 00:00:00
c5d496ef-6e90-433c-8065-d4aa918f6361,"""This website engine code is copyright"" ""2005 by Clever Copy"" -inurl:demo","""This website engine code is copyright"" ""2005 by Clever Copy"" -demo",2006-02-08 00:00:00
1bc55f4b-9446-4b5d-9780-aed8833f4504,"""toendaCMS is Free Software released under the GNU/GPL License."" | ""powered by toendaCMS"" -inurl:demo","""toendaCMS is Free Software released under the GNU/GPL License."" | ""powered by toendaCMS"" -demo",2010-11-15 00:00:00
b3bac9a7-85fc-4e42-9b15-2229aea29f94,"""Welcome to Exponent CMS"" | ""my new exponent site"" inurl:articlemodule","""Welcome to Exponent CMS"" | ""my new exponent site"" articlemodule",2010-11-15 00:00:00
53d9d7b4-4685-4f8a-a8b3-44df36cf7e40,"(""This DragonflyÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢ installation was"" | ""Thanks for downloading Dragonfly"") -inurl:demo -inurl:cpgnuke.com","(""This DragonflyÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢ installation was"" | ""Thanks for downloading Dragonfly"") -demo -cpgnuke.com",2006-02-13 00:00:00
442f2d8b-5362-4610-94a9-9d39a891cfb5,Achievo webbased project management,"""dispatch.php?atknodetype"" | class.at",2004-08-16 00:00:00
3937850c-9662-4084-9fe7-9db8b7bbf6a7,"allinurl: ""/modules/myTopics/""","all ""/modules/myTopics/""",2010-11-15 00:00:00
fcd33a24-4669-4d59-8517-621b910fe95b,"allinurl: ""com_actualite""","all ""com_actualite""",2010-11-15 00:00:00
36e8ced8-dbab-427d-a1b9-e8c214ac1d69,"allinurl: ""com_alberghi"" detail","all ""com_alberghi"" detail",2010-11-15 00:00:00
1adca45c-5af7-4ded-964d-ccd5bf2ff8c7,"allinurl: ""com_estateagent""","all ""com_estateagent""",2010-11-15 00:00:00
5f02e4a8-f8c9-4ee9-86c0-908fb587d9ff,"allinurl: ""com_galeria""","all ""com_galeria""",2010-11-15 00:00:00
6475820a-73f9-46ab-bb5a-9e12b0087ecb,"allinurl: ""com_glossary""","all ""com_glossary""",2010-11-15 00:00:00
b1645de0-73e3-4866-a753-917950159b1f,"allinurl: ""com_joovideo"" detail","all ""com_joovideo"" detail",2010-11-15 00:00:00
de86dddc-a766-46fc-a718-0aba26cfbad2,"allinurl: ""com_rapidrecipe""user_id","all ""com_rapidrecipe""user_id",2010-11-15 00:00:00
5c4ed457-2d9f-4ac7-9118-bd372086365f,"allinurl: ""index php p shop""categ","all ""index php p shop""categ",2010-11-15 00:00:00
541371ed-4b6e-49cf-9a17-59b03ce1df14,"allinurl: ""index.php?area""galid","all ""index.php?area""galid",2010-11-15 00:00:00
cfc40224-4a58-4133-91cd-5d193153dfd6,"allinurl: ""index.php?mod=galerie""action=gal","all ""index.php?mod=galerie""action=gal",2010-11-15 00:00:00
8220c2e6-f016-44b9-8083-b8290d667cdd,"allinurl: ""index.php?option=com_doc""","all ""index.php?option=com_doc""",2010-11-15 00:00:00
a7dc49c8-72a2-4d45-a284-fd7698589c91,"allinurl: ""index.php?p=gallerypic img_id""","all ""index.php?p=gallerypic img_id""",2010-11-15 00:00:00
39b58f08-f731-4895-843a-012fb3ffb6bf,"allinurl: ""index.php?p=gallerypic img_id""","all ""index.php?p=gallerypic img_id""",2010-11-15 00:00:00
5c009b67-62b7-4db8-ba1f-303645c5301c,"allinurl: ""index.php?p=poll""showresult","all ""index.php?p=poll""showresult",2010-11-15 00:00:00
6315130b-97ed-42c1-a8eb-3e35ad724880,"allinurl: ""index.php?showlink""links","all ""index.php?showlink""links",2010-11-15 00:00:00
a4c6f723-070c-4453-b90a-3ceaa5a2e0c4,"allinurl: ""modules MyAnnonces index php pa view""","all ""modules MyAnnonces index php pa view""",2010-11-15 00:00:00
b2367bb3-3904-47b3-a984-62eab8501c10,"allinurl: ""modules/dictionary""","all ""modules/dictionary""",2010-11-15 00:00:00
10edeedb-23b2-49e1-868b-46746cc2124e,"allinurl: ""modules/dictionary/detail.php?id""","all ""modules/dictionary/detail.php?id""",2010-11-15 00:00:00
0e8aa44c-650c-41bd-9dd5-3e1c6439e781,"allinurl: ""modules/eEmpregos/index.php""","all ""modules/eEmpregos/index.php""",2010-11-15 00:00:00
2b2cfffa-8c5d-4529-adea-b113ce1e7ea0,"allinurl: ""modules/glossaires""","all ""modules/glossaires""",2010-11-15 00:00:00
87697a34-9221-4c10-aa83-ca966eba647d,"allinurl: ""modules/wfdownloads/viewcat.php?cid""","all ""modules/wfdownloads/viewcat.php?cid""",2010-11-15 00:00:00
78b09fec-175f-4ea6-889f-e9706b8e283f,"allinurl: ""name Sections op viewarticle artid""","all ""name Sections op viewarticle artid""",2010-11-15 00:00:00
2a817c33-367e-45b3-8f9c-f5d251aa7cd4,"allinurl: ""pollBooth.php?op=results""pollID","all ""pollBooth.php?op=results""pollID",2010-11-15 00:00:00
5d847070-43f3-4e46-9858-5ec823e138ee,"allinurl: ""showCat.php?cat_id""","all ""showCat.php?cat_id""",2010-11-15 00:00:00
cb102a5b-f42f-4adb-bc80-e055ef7e876c,"allinurl: ""wordspew-rss.php""","all ""wordspew-rss.php""",2010-11-15 00:00:00
f3a70e30-e4ce-48a9-a1b6-bdc34c6bd46c,"allinurl: aid ""com_xfaq""","all aid ""com_xfaq""",2010-11-15 00:00:00
e254ff9c-4118-4534-afb7-e7a859f80276,allinurl: Category.php?IndustrYID=,http://www.google.com/search?source=ig&hl=fr&rlz=&q=all+Category.php%3FIndustrYID%3D,2010-11-15 00:00:00
6b931a1e-8624-4cc6-9883-2419a4b7c73a,"allinurl: cid""modules/classifieds/index.php?pa=Adsview""","all cid""modules/classifieds/index.php?pa=Adsview""",2010-11-15 00:00:00
478396cf-1d59-4cf3-8f41-4c20421208af,allinurl: com_clasifier,all com_clasifier,2010-11-15 00:00:00
474c7d7a-50cf-4968-95f0-61bb261fcd8d,"allinurl: com_gallery ""func""","all com_gallery ""func""",2010-11-15 00:00:00
37a093d8-5af2-4a7a-adaa-dbb59b285908,"allinurl: com_mcquiz ""tid""","all com_mcquiz ""tid""",2010-11-15 00:00:00
90e3712b-b57a-401e-8e6a-00853758d271,"allinurl: com_paxxgallery ""userid""","all com_paxxgallery ""userid""",2010-11-15 00:00:00
ef6c1cb2-2729-479c-9c8a-dd4234f15ac3,"allinurl: com_pcchess ""user_id""","all com_pcchess ""user_id""",2010-11-15 00:00:00
3363203e-db51-41a5-9e51-2efbbb31215d,"allinurl: com_quiz""tid""","all com_quiz""tid""",2010-11-15 00:00:00
bbf60856-263f-49a2-a363-c3f1d6b3064c,allinurl: com_ricette,all com_ricette,2010-11-15 00:00:00
d0e77eb6-8df2-4386-9eb5-d8e01d9cf4fc,allinurl: e107_plugins/easyshop/easyshop.php,all e107_plugins/easyshop/easyshop.php,2010-11-15 00:00:00
36960bb5-3fa6-4c1c-b321-54067653aa05,"allinurl: galid ""index.php?p=gallerypic""","all galid ""index.php?p=gallerypic""",2010-11-15 00:00:00
9d4f89d6-d2f1-4bd1-bc27-6c77d553dfd7,"allinurl: id ""com_jooget""","all id ""com_jooget""",2010-11-15 00:00:00
6d3345d6-98b4-42f7-bd84-282ab8e42fe8,allinurl: modules-php-name-Siir,all modules-php-name-Siir,2010-11-15 00:00:00
018943a1-c5ad-4860-87c7-83282209690a,"allinurl: modules-php-op-modload ""req view_cat""","all modules-php-op-modload ""req view_cat""",2010-11-15 00:00:00
a33aded2-3b0f-48e9-9b51-ec0e9a827ae8,"allinurl: page_id album ""photo""","all page_id album ""photo""",2010-11-15 00:00:00
759259a2-2c2e-422a-af9c-dcfd1a6c875e,"allinurl:""/lildbi/""","all""/lildbi/""",2010-11-15 00:00:00
1c57cb2b-3cff-45d6-9bb7-b006002074f5,"allinurl:""/questcms/""","all""/questcms/""",2010-11-15 00:00:00
5acff37a-48fd-44a0-99da-ae9afe94b85a,"allinurl:""/questcms/""","all""/questcms/""",2010-11-15 00:00:00
8c95d50b-4451-432a-ba5f-3e31436828a1,"allinurl:""/ubbthreads/""","all""/ubbthreads/""",2010-11-15 00:00:00
95b8f559-eed0-4663-a036-61e8d7adc836,"allinurl:""/wp-content/plugins/wp-noexternallinks""","all""/wp-content/plugins/wp-noexternallinks""",2017-06-05 00:00:00
d77048a6-a4c4-486c-b473-d52e35ae9971,"allinurl:""article.download.php""","all""article.download.php""",2010-11-15 00:00:00
43251a4f-2737-4ec9-a4ed-00ec1499b152,"allinurl:""channel_detail.php?chid=""","all""channel_detail.php?chid=""",2010-11-15 00:00:00
100be056-c40f-424c-b1f7-e9bf962cc825,"allinurl:""com_accombo""","all""com_accombo""",2010-11-15 00:00:00
966f8eb1-1b8b-4cc0-b013-468d2c36823f,"allinurl:""com_ahsshop""do=default","all""com_ahsshop""do=default",2010-11-15 00:00:00
1cbbe5d6-060a-4d3b-b341-67802d36eb6c,"allinurl:""com_candle""","all""com_candle""",2010-11-15 00:00:00
51d911e8-cf72-4017-9333-719c2ebbb46e,"allinurl:""com_cinema""","all""com_cinema""",2010-11-15 00:00:00
c710ba07-2672-4924-bf26-7e989f622117,"allinurl:""com_extcalendar""","all""com_extcalendar""",2010-11-15 00:00:00
a316bf15-4a95-42bc-93bb-12d27af2a0ef,"allinurl:""com_garyscookbook""","all""com_garyscookbook""",2010-11-15 00:00:00
121bc512-fc1f-44ca-80ff-7b7959897f83,"allinurl:""com_n-gallery""","all""com_n-gallery""",2010-11-15 00:00:00
d97edd13-191b-4cc0-ab0d-13cde4a5158a,"allinurl:""com_na_content""","all""com_na_content""",2010-11-15 00:00:00
2e46fa50-ac2f-4d56-b52e-7ef6109eef66,"allinurl:""com_neogallery""","all""com_neogallery""",2010-11-15 00:00:00
76811e89-df19-4667-b5bd-c71853aca3a8,"allinurl:""com_restaurante""","all""com_restaurante""",2010-11-15 00:00:00
f3695bea-2a7e-4551-8475-487c3a85133d,"allinurl:""com_simpleshop""","all""com_simpleshop""",2010-11-15 00:00:00
b456864c-e824-4717-a32b-f09e87b3c7a8,"allinurl:""detResolucion.php?tipodoc_id=""","all""detResolucion.php?tipodoc_id=""",2010-11-15 00:00:00
397069f7-e561-4834-8e34-4a15b039c41b,"allinurl:""index.php?mod=archives""","all""index.php?mod=archives""",2010-11-15 00:00:00
c040c971-31d8-4dc1-9fbf-a9268f864525,"allinurl:""index.php?site="" ""W-Agora""","all""index.php?site="" ""W-Agora""",2010-11-15 00:00:00
208bcbb8-1a18-41ab-80dc-3d9db14567cd,"allinurl:""jokes.php?catagorie=""","all""jokes.php?catagorie=""",2010-11-15 00:00:00
fc575308-8fd9-42ba-a83c-db18b8c50ddb,"allinurl:""lyrics_menu/lyrics_song.php?l_id=""","all""lyrics_menu/lyrics_song.php?l_id=""",2010-11-15 00:00:00
5e5e4329-383a-4fcd-8e50-349132def168,"allinurl:""macgurublog.php?uid=""","all""macgurublog.php?uid=""",2010-11-15 00:00:00
4cff3fef-3818-4b89-b8e9-da911a6ed39e,"allinurl:""members.asp?action""","all""members.asp?action""",2010-11-15 00:00:00
d4ebd3eb-c43f-48ed-8fa8-756059f4c939,"allinurl:""modules/photo/viewcat.php?id""","all""modules/photo/viewcat.php?id""",2010-11-15 00:00:00
766c9cf6-b019-4ecd-a0bd-61dbd1644750,"allinurl:""shop.htm?shopMGID=""","all""shop.htm?shopMGID=""",2010-11-15 00:00:00
4f41631f-4c04-43d1-8ba2-61faa0be629a,"allinurl:""verliadmin""","all""verliadmin""",2010-11-15 00:00:00
b0152fde-6639-4738-adf5-c3209e80d5ad,"allinurl:""xGb.php""","all""xGb.php""",2010-11-15 00:00:00
cf7ec67a-bbfe-4ad9-b328-2a7a07b21438,allinurl:/m2f_usercp.php?,all/m2f_usercp.php?,2010-11-15 00:00:00
8dbcf8dd-3c17-44ca-8191-c69636811423,allinurl:/modernbill/,all/modernbill/,2010-11-15 00:00:00
d5037f46-6f04-4828-b96b-e38875849148,allinurl:/myspeach/,all/myspeach/,2010-11-15 00:00:00
1bd02fa1-7e85-44ca-941a-bdb2fb4654ee,allinurl:/phpress/,all/phpress/,2010-11-15 00:00:00
3e0969ff-57f6-407f-a791-7a3992ab1782,allinurl:buyer/index.php?ProductID=,allbuyer/index.php?ProductID=,2010-11-15 00:00:00
d83eda8a-3f70-43d2-947b-34b750a374b7,allinurl:casting_view.php?adnum=,allcasting_view.php?adnum=,2010-11-15 00:00:00
63bca063-1dc4-49eb-b3cb-e865a6f500d3,"allinurl:clientsignup.php ""classifieds""","allclientsignup.php ""classifieds""",2010-11-15 00:00:00
51f27cc9-2b8a-4f25-9501-6a1f86a03845,allinurl:com_comprofiler,allcom_comprofiler,2010-11-15 00:00:00
8c9ebc00-af53-4284-a2b8-e9616f3aa00c,allinurl:com_jpad,allcom_jpad,2010-11-15 00:00:00
3e3e7a2d-9d32-428e-acb9-e62db70a01a4,allinurl:com_pccookbook,allcom_pccookbook,2010-11-15 00:00:00
cbb4eb69-ad10-4cc5-8888-58f9db050450,allinurl:com_pccookbook,allcom_pccookbook,2010-11-15 00:00:00
211915b6-3a26-4d2b-9855-85c641a23a58,allinurl:directory.php?ax=list,alldirectory.php?ax=list,2010-11-15 00:00:00
a0628d2f-6a20-4b81-8f37-0133647c83e7,"allinurl:flashblog.html ""flashblog""","allflashblog.html ""flashblog""",2010-11-15 00:00:00
fcfe5e8e-4207-4e01-98b3-1c761f62de2c,allinurl:forum_answer.php?que_id=,allforum_answer.php?que_id=,2010-11-15 00:00:00
7abf1cbd-1cec-41f3-889f-292e5c992479,allinurl:fullview.php?tempid=,allfullview.php?tempid=,2010-11-15 00:00:00
dfda2c51-21bb-4df3-ac6c-a4cc20de8021,allinurl:index.php?act=publ,allindex.php?act=publ,2010-11-15 00:00:00
06c49245-81ac-49ee-9153-7ae23570dc23,allinurl:index.php?db=information_schema,allindex.php?db=information_schema,2010-12-23 00:00:00
29b1ce52-403b-4809-9268-5d6d71352d7d,allinurl:links.php?t=search,alllinks.php?t=search,2010-11-15 00:00:00
546b69e5-29c6-473f-a488-cf9c34e31fdd,allinurl:offers.php?id=,alloffers.php?id=,2010-11-15 00:00:00
0496fed4-ddb0-4e06-a1a4-c625554f2c13,allinurl:offers_buy.php?id=,alloffers_buy.php?id=,2010-11-15 00:00:00
c4289cea-df1c-440b-95ca-26f37d68adb6,allinurl:offers_buy.php?id=,alloffers_buy.php?id=,2010-11-15 00:00:00
e4f065d5-9b8a-48a3-b1e6-59abdd84f3d8,allinurl:option=com_livechat,alloption=com_livechat,2010-11-15 00:00:00
63f9bb90-0317-4d60-bc01-30a442307259,allinurl:option=com_rsmonials,alloption=com_rsmonials,2010-11-15 00:00:00
07598b47-7c25-4eb2-ac25-f0631290baec,allinurl:readmore.php?news_id,allreadmore.php?news_id,2010-11-15 00:00:00
9cfe4bf4-e7a5-47b0-bb57-c4b7a97f1c6e,allinurl:show_memorial.php?id=,allshow_memorial.php?id=,2010-11-15 00:00:00
04771637-8e2f-47c5-a3ac-bcf5f073f951,allinurl:spaw2/dialogs/,allspaw2/dialogs/,2010-11-15 00:00:00
71bd6e74-b456-430c-8f1c-3e67f92baece,allinurl:tseekdir.cgi,alltseekdir.cgi,2006-05-22 00:00:00
18a02e90-d183-4d18-b91a-d98a6164812d,allinurl:wp-content/plugins/wptf-image-gallery/,allwp-content/plugins/wptf-image-gallery/,2015-08-12 00:00:00
c0442033-c212-4096-94f8-e420c1d667b1,E-market remote code execution,"""/becommunity/community/index.php?pageurl=""",2004-09-10 00:00:00
c47c3115-f3b6-4771-b423-d5f5cde930cb,EarlyImpact Productcart,custva.asp,2004-03-04 00:00:00
f7befcef-a67b-4d99-8dd8-5c730959045a,"ext:php inurl:""api.php?action=""","ext:php ""api.php?action=""",2016-05-26 00:00:00
2a3886f9-72de-4fcb-bd3e-7d3ce7f70ca2,"ext:pl inurl:cgi intitle:""FormMail *"" -""*Referrer"" -""* Denied"" -sourceforge -error -cvs -input","ext:pl cgi intitle:""FormMail *"" -""*Referrer"" -""* Denied"" -sourceforge -error -cvs -input",2004-08-09 00:00:00
a59248d9-9b88-46c1-a07e-1c07695d4933,filetype:cgi inurl:nbmember.cgi,filetype:cgi nbmember.cgi,2004-10-26 00:00:00
4ad87d02-1cd2-4194-b4ec-097922a653d0,filetype:cgi inurl:pdesk.cgi,filetype:cgi pdesk.cgi,2004-09-23 00:00:00
3f457162-c0e6-4de2-9559-25671b258087,filetype:cgi inurl:tseekdir.cgi,filetype:cgi tseekdir.cgi,2004-09-21 00:00:00
79f79772-e745-4588-9a82-ac64177b83a0,"filetype:php inurl:""/general/login.php?PHPSESSID=""","filetype:php ""/general/login.php?PHPSESSID=""",2020-04-16 00:00:00
8bc6d333-8966-43fc-a738-6625112789fe,"filetype:php inurl:index.php inurl:""module=subjects"" inurl:""func=*"" (listpages| viewpage | listcat)","filetype:php index.php ""module=subjects"" ""func=*"" (listpages| viewpage | listcat)",2004-09-23 00:00:00
78de262b-5479-47c7-a488-ab98470d6a0d,"intext:""jPORTAL 2"" inurl:""mailer.php""","intext:""jPORTAL 2"" ""mailer.php""",2010-11-15 00:00:00
a1bfbd1c-ed1c-47ec-add8-19470a148a0f,"intext:""Parlic Design"" inurl:id","intext:""Parlic Design"" id",2010-11-15 00:00:00
49a62591-460c-4547-96b3-e1bebd7d18e6,"intext:""phpbb - auction"" inurl:""auction""","intext:""phpbb - auction"" ""auction""",2010-11-15 00:00:00
